osm_id,code,fclass,name,lat,Long
"419588091","2110",hospital,Centre Médico Social français,3.8570057,11.5175834
"419608867","2567",travel_agent,SN Brussels,3.8680458,11.5164338
"420427574","2001",police,Commisariat sécurité publique du 10è arrondissement,3.8909103,11.5146396
"420427576","2501",supermarket,Bon Prix,3.8924961,11.5131003
"427158967","2723",monument,,3.9106377,11.5018770
"442530531","2099",public_building,United Nations,3.8583529,11.5166822
"442531624","2567",travel_agent,Royal Air Maroc,3.8677006,11.5170171
"909317837","2546",computer_shop,Creolink,3.8889861,11.5369133
"1014060413","2301",restaurant,Café de Yaounde,3.8728445,11.5188486
"1116281761","2301",restaurant,Le Safoutier,3.8641972,11.5160613
"1116314438","2502",bakery,,3.8491660,11.4861439
"1116341381","2901",toilet,,3.8710476,11.5139971
"1118469101","2011",embassy,Ambassade de la République fédérale d'Allemagne,3.8858497,11.5091174
"1366949424","2008",town_hall,Chefferie Ebang 1,3.8634236,11.4610413
"1767500141","2503",kiosk,Smoothie and Chwarma,3.8926320,11.5122152
"1808635162","2301",restaurant,Bambou Lodge,3.8765844,11.5183533
"1967552713","2906",waste_basket,,3.8489567,11.5013831
"1986989790","2961",wastewater_plant,Centre de Maintenance du lac,3.8588193,11.4955033
"1986989793","2301",restaurant,Restaurant Universitaire N?2,3.8552274,11.4984338
"1987066002","2903",drinking_water,,3.8566415,11.5009461
"1987129879","2601",bank,Afriland First Bank,3.8587568,11.5045002
"1987163108","2081",university,École Normale Supérieure,3.8609372,11.5097410
"1987382964","2251",sports_centre,A.M.T Club,3.8534252,11.5162431
"1987382968","2101",pharmacy,Pharmacie Olezoa,3.8464970,11.5148132
"1987811022","2601",bank,Afriland First bank POS,3.8510588,11.5219862
"1987811024","2546",computer_shop,L&F Computer,3.8505158,11.5214167
"1987811293","2016",market_place,Marché de Mvog Mbi,3.8505723,11.5208378
"1987823101","2007",library,Bibliothèque,3.8532412,11.5159121
"1987823120","2014",arts_centre,,3.8533559,11.5158721
"1993204152","2601",bank,Afriland First Bank POS,3.8735127,11.5190967
"1993204223","2525",mobile_phone_shop,ringo,3.8748142,11.5187125
"1993222656","2101",pharmacy,Pharmacie du Centre,3.8710132,11.5179547
"1993222659","2601",bank,Standard Chartered,3.8715198,11.5178395
"1993239377","2546",computer_shop,Aladji Informatique,3.8660077,11.5194838
"1993239378","2546",computer_shop,Aladji Informatique,3.8674983,11.5199628
"1993239381","2401",hotel,Capitol,3.8672474,11.5200843
"1993239386","2525",mobile_phone_shop,Orange,3.8645664,11.5198263
"1993254171","2601",bank,Amity Bank,3.8642888,11.5167930
"1993254174","2301",restaurant,La Marmite du Boulevard,3.8645639,11.5162953
"2017395606","2723",monument,,3.8609214,11.5050387
"2017395621","2723",monument,,3.8614514,11.5048269
"2017412372","2515",bookshop,Bilingual Bookshop,3.8624069,11.5035517
"2017537686","2546",computer_shop,Andreas Cyber,3.8637800,11.4987111
"2017537691","2568",laundry,Golden Pressing,3.8631089,11.5008827
"2017537692","2504",mall,London House melen,3.8658429,11.4964768
"2017537693","2523",stationery,Melen Librairie Papeterie,3.8631118,11.5012030
"2017537694","2301",restaurant,One Spirit,3.8631093,11.5016172
"2017537696","2301",restaurant,St Eloi,3.8630923,11.5015002
"2017553690","2101",pharmacy,Pharmacie de la Chapelle,3.8503814,11.4932952
"2017627035","2501",supermarket,,3.8352804,11.4953369
"2018349387","2502",bakery,Boulangerie Fontana,3.8408364,11.5514621
"2018349391","2101",pharmacy,Pharmacie de Nkomo,3.8416617,11.5502250
"2018349422","2952",water_tower,,3.8417624,11.5385104
"2018349427","2952",water_tower,,3.8418948,11.5381119
"2032605116","2401",hotel,Le Phenix,3.8869190,11.5487672
"2033098470","2101",pharmacy,Pharmacie Tsinga,3.8818777,11.5027686
"2033447257","2561",hairdresser,,3.8727613,11.4887588
"2033513997","2402",motel,Motel Le Marseillais Plus,3.8752239,11.5410823
"2033515661","2402",motel,Motel La Griffe,3.8753482,11.5414693
"2033553747","2567",travel_agent,Air Leasing,3.8650521,11.5158918
"2033625328","2007",library,bibliotheque de ville sud,3.8694585,11.5035563
"2033636213","2302",fast_food,mange et dor,3.8697643,11.5021995
"2033638183","2305",bar,viens chez dodos,3.8698165,11.5026370
"2033639599","2501",supermarket,fekoue supermarche,3.8698554,11.5030700
"2033640326","2305",bar,boir le vin porc,3.8698983,11.5029289
"2033640717","2303",cafe,cacao cafee,3.8699199,11.5027179
"2033641044","2204",park,saint anastasie,3.8699377,11.5025494
"2033644948","2302",fast_food,Amadou Tourne-dos,3.8701388,11.5020394
"2033652325","2205",playground,place de jeux 1,3.8704625,11.5021316
"2033653157","2204",park,bois des princes nord,3.8705043,11.5025689
"2033654670","2301",restaurant,Smiley,3.8705854,11.5162440
"2033657974","2302",fast_food,flore,3.8707353,11.5023639
"2033659732","2301",restaurant,flore,3.8708187,11.5024389
"2033670544","2012",community_centre,American Cultural Centre,3.8713246,11.5177995
"2033671113","2101",pharmacy,Mami Macta,3.8712872,11.5346161
"2033747985","2001",police,Commissariat 5ième,3.8579066,11.5041095
"2033780266","2101",pharmacy,Pharmacy de l'Université,3.8594758,11.5045728
"2033790534","2601",bank,Ecobank,3.8603628,11.5212454
"2033791377","2101",pharmacy,Pharmacie de la Moisson,3.8604354,11.5211667
"2033811692","2301",restaurant,Restaurant le maquis du Grand Bassam,3.8619993,11.5033475
"2033829769","2099",public_building,Service de Coopération et d'Action Culturelle (Coopération Française),3.8628028,11.5200461
"2033851288","2546",computer_shop,Cyberlink,3.8504507,11.5005039
"2033877018","2601",bank,LCL,3.8643601,11.5218784
"2033890349","2301",restaurant,,3.8521693,11.4984601
"2033901010","2305",bar,Snack Bar Jullia Jo,3.8527013,11.4988406
"2033984240","2001",police,Poste de Police Mobile d'Olézoa,3.8442882,11.5136516
"2034135463","2567",travel_agent,Nikel voyages,3.8487060,11.5142066
"2034139428","2101",pharmacy,Pharmacie Mvog-Atangana Mballa,3.8488518,11.5192943
"2040111855","2084",college,Faculty of Sciences,3.8584024,11.5008476
"2040149863","2251",sports_centre,Petanque,3.8535675,11.5159940
"2040149864","2721",attraction,Salle de Danse,3.8535142,11.5158828
"2040363224","2101",pharmacy,Pharmacie de l'Aéroport,3.8253653,11.5167072
"2040488916","2568",laundry,,3.8276050,11.5493597
"2040772063","2301",restaurant,Refectoire,3.8417989,11.5003593
"2040772074","2302",fast_food,fast food,3.8407517,11.5006183
"2040772088","2901",toilet,,3.8404881,11.5003548
"2040772091","2901",toilet,,3.8414347,11.5008969
"2040772093","2901",toilet,,3.8416939,11.5010784
"2044656924","2101",pharmacy,Pharmacie Moto George,3.8892560,11.5179934
"2046453873","2007",library,,3.8408459,11.4994484
"2056858437","2302",fast_food,Tchopetyamo,3.8486857,11.5214495
"2092403078","2502",bakery,Boulangerie Select,3.8820013,11.5238451
"2153517362","2952",water_tower,,3.8364040,11.4703792
"2154891497","2723",monument,Rond-Point Bastos,3.8989232,11.5051094
"2228969950","2590",vending_machine,,3.8574994,11.5003040
"2263245273","2120",doctors,Cabinet de soins CINSOL,3.8324013,11.4858898
"2263295871","2202",nightclub,Neptune,3.8359939,11.4845928
"2271816606","2901",toilet,,3.8688950,11.4964545
"2271816695","2901",toilet,,3.8693325,11.4959459
"2271816748","2901",toilet,,3.8696164,11.4962604
"2271816768","2901",toilet,,3.8696520,11.4961650
"2271816835","2901",toilet,,3.8697260,11.4951807
"2271817166","2901",toilet,,3.8701585,11.4948510
"2271817260","2901",toilet,,3.8703419,11.4957114
"2271817286","2901",toilet,,3.8704230,11.4950297
"2271819041","2903",drinking_water,,3.8688246,11.4964033
"2271819042","2903",drinking_water,,3.8694292,11.4957669
"2271819043","2903",drinking_water,,3.8694911,11.4968520
"2271819044","2903",drinking_water,,3.8697010,11.4966987
"2271819045","2903",drinking_water,,3.8699130,11.4951348
"2271819046","2903",drinking_water,,3.8703804,11.4957414
"2272457265","2902",bench,,3.8688415,11.4967354
"2272457271","2902",bench,,3.8688511,11.4961771
"2272457274","2902",bench,,3.8688584,11.4961091
"2272457279","2902",bench,,3.8688621,11.4960738
"2272457305","2902",bench,,3.8689876,11.4967907
"2272457308","2902",bench,,3.8689946,11.4963407
"2272457311","2902",bench,,3.8690023,11.4968219
"2272457313","2902",bench,,3.8690032,11.4967636
"2272457316","2902",bench,,3.8690179,11.4963584
"2272457326","2902",bench,,3.8690394,11.4968314
"2272457329","2902",bench,,3.8690492,11.4963820
"2272457331","2902",bench,,3.8690492,11.4967621
"2272457334","2902",bench,,3.8690626,11.4967995
"2272457337","2902",bench,,3.8690709,11.4963919
"2272457341","2902",bench,,3.8690993,11.4963991
"2272457343","2902",bench,,3.8691324,11.4963867
"2272457362","2902",bench,,3.8693667,11.4963505
"2272457364","2902",bench,,3.8693774,11.4961044
"2272457373","2902",bench,,3.8694146,11.4963650
"2272457375","2902",bench,,3.8694203,11.4961332
"2272457430","2902",bench,,3.8697990,11.4969590
"2272457434","2902",bench,,3.8698093,11.4969833
"2272457443","2902",bench,,3.8698288,11.4969933
"2272457464","2902",bench,,3.8699494,11.4966077
"2272457470","2902",bench,,3.8699701,11.4965864
"2272457478","2902",bench,,3.8699886,11.4965913
"2272457499","2902",bench,,3.8700708,11.4960045
"2272457500","2902",bench,,3.8700805,11.4960567
"2272457503","2902",bench,,3.8701132,11.4959768
"2272457504","2902",bench,,3.8701654,11.4959888
"2272457506","2902",bench,,3.8702060,11.4960500
"2273067358","2904",fountain,,3.9120862,11.5154627
"2275989212","2601",bank,FIFFA,3.8723714,11.5070471
"2276018808","2950",tower,Minaret,3.8879995,11.4986110
"2276045722","2601",bank,ACEP,3.8637839,11.5465582
"2276045730","2601",bank,LCL,3.8692357,11.5247197
"2276045733","2601",bank,Express Exchange,3.8656506,11.5487358
"2276045738","2601",bank,Express Union,3.8585962,11.5046702
"2276045739","2601",bank,Express Union,3.8628161,11.5382720
"2276045740","2601",bank,Express Union,3.8641799,11.5481805
"2276045741","2601",bank,Express Union,3.8684784,11.5614280
"2276045744","2601",bank,FIFFA,3.8715101,11.5412740
"2276045745","2601",bank,Fogape SCB,3.8651219,11.5200690
"2276045747","2601",bank,Mutuelle Epargne Crédit,3.8633351,11.5456255
"2276045748","2601",bank,Micro Finance,3.8424437,11.5416420
"2276045749","2601",bank,NDC,3.8685327,11.5333457
"2276045788","2101",pharmacy,Pharmacie Isis,3.8642374,11.5483062
"2276045814","2501",supermarket,,3.8705721,11.5338644
"2276189766","2101",pharmacy,La Référence de Ngousso,3.8943449,11.5491697
"2276189774","2101",pharmacy,Pharmacie du Stade,3.8891163,11.5452392
"2276192086","2501",supermarket,Nziko,3.8656919,11.5197577
"2276771598","2401",hotel,Tou'Ngou Hotel,3.8827963,11.5231957
"2277745190","2567",travel_agent,BUCAVOYAGES,3.8219048,11.5157679
"2278895824","2101",pharmacy,,3.8528552,11.4989103
"2282595215","2083",kindergarten,,3.8323876,11.5308444
"2282595216","2568",laundry,,3.8323999,11.5309799
"2282595258","2564",car_wash,,3.8471109,11.5684150
"2282595259","2564",car_wash,,3.8473068,11.5684376
"2282595295","2083",kindergarten,,3.8667288,11.5658335
"2282595296","2568",laundry,,3.8667595,11.5657529
"2282595360","2951",comms_tower,,3.9061262,11.4841694
"2282595361","2951",comms_tower,,3.9061399,11.4838650
"2282595362","2951",comms_tower,,3.9061929,11.4838994
"2283368363","2001",police,Commissariat 7ième,3.8351353,11.5093792
"2283368364","2001",police,Gendarmerie,3.8347601,11.5065362
"2283406712","2001",police,,3.9165971,11.5303049
"2283406713","2011",embassy,Nonciature apostolique,3.9147178,11.4931448
"2283406714","2084",college,PK Fokam Institute of Excellence,3.9273561,11.5220382
"2283552276","2011",embassy,Ambassade du Gabon,3.8943676,11.5192410
"2283552277","2001",police,Commissanat Special Yaoundé 1,3.8834270,11.5192296
"2283555316","2110",hospital,Hôpital d'Efoulan,3.8342187,11.5061824
"2283571366","2001",police,Gendarmerie Nationale,3.8696651,11.5026009
"2283620502","2005",post_office,Campost Hypodrome,3.8749519,11.5175369
"2283620503","2001",police,Commissariat Central,3.8696763,11.5175657
"2283620504","2001",police,Police Scientifique et Technique,3.8744009,11.5284890
"2284012112","2001",police,Poste de Police,3.8506759,11.5214215
"2284150448","2543",doityourself,Fokou Omnisports,3.8883893,11.5455349
"2284209683","2110",hospital,Camp Yeyap 2,3.8698391,11.5028930
"2284597409","2301",restaurant,Istanbul,3.8920473,11.5122900
"2286113631","2082",school,Groupe Scolaire Bilingue Iles des Anges,3.9515936,11.5310557
"2287145526","2082",school,École Publique ETOA,3.7838792,11.4779869
"2290676648","2005",post_office,DHL,3.8716529,11.5177813
"2290695143","2005",post_office,T.N.T.,3.8703855,11.5243202
"2292691479","2962",water_well,,3.7582760,11.5114364
"2292691481","2962",water_well,,3.7595667,11.5046282
"2292691482","2962",water_well,,3.7603467,11.5026542
"2292691483","2962",water_well,,3.7611172,11.5022031
"2292691484","2962",water_well,,3.7858699,11.5098809
"2292691486","2962",water_well,,3.7858790,11.5120209
"2292691489","2962",water_well,,3.7894617,11.5091776
"2292691492","2962",water_well,,3.7905412,11.5093640
"2292691496","2962",water_well,,3.7905481,11.5147104
"2292691499","2962",water_well,,3.7915438,11.5107023
"2292691500","2962",water_well,,3.7938546,11.5341414
"2292691501","2962",water_well,,3.7956129,11.5133353
"2292691502","2962",water_well,,3.7957381,11.5109821
"2292691505","2962",water_well,,3.7958808,11.5112424
"2292691508","2962",water_well,,3.7977643,11.5114488
"2292691515","2962",water_well,,3.7979185,11.5103946
"2292691516","2962",water_well,,3.7979672,11.5103233
"2292691517","2962",water_well,,3.7980722,11.5103155
"2292691518","2962",water_well,,3.7986274,11.5111733
"2292691520","2962",water_well,,3.8012846,11.5085168
"2292691523","2962",water_well,,3.8035215,11.5173481
"2292691526","2962",water_well,,3.8039454,11.4714619
"2292691530","2962",water_well,,3.8052193,11.5093997
"2292691533","2962",water_well,,3.8055486,11.5095844
"2292691534","2962",water_well,,3.8059724,11.4711826
"2292691535","2962",water_well,,3.8061670,11.5097751
"2292691536","2962",water_well,,3.8082218,11.5086172
"2292691538","2962",water_well,,3.8086489,11.5092444
"2292691541","2962",water_well,,3.8090126,11.5101402
"2292691544","2962",water_well,,3.8104059,11.5105656
"2292691547","2962",water_well,,3.8107827,11.5209780
"2292691551","2962",water_well,,3.8120493,11.5098561
"2292691552","2962",water_well,,3.8131041,11.5103730
"2292691553","2962",water_well,,3.8156702,11.5080702
"2292691554","2962",water_well,,3.8160998,11.5096404
"2292691556","2962",water_well,,3.8185617,11.5356902
"2292691560","2962",water_well,,3.8186869,11.5532878
"2292691563","2962",water_well,,3.8187601,11.5484116
"2292691567","2962",water_well,,3.8187994,11.5389447
"2292691569","2962",water_well,,3.8189022,11.5385263
"2292691570","2962",water_well,,3.8189830,11.5442617
"2292691571","2962",water_well,,3.8191723,11.5441294
"2292691572","2962",water_well,,3.8193828,11.5294775
"2292691573","2962",water_well,,3.8194262,11.5446948
"2292691574","2962",water_well,,3.8195862,11.5419548
"2292691577","2962",water_well,,3.8195878,11.5286356
"2292691580","2962",water_well,,3.8196821,11.5482574
"2292691582","2962",water_well,,3.8197500,11.5535277
"2292691583","2962",water_well,,3.8199357,11.5418735
"2292691584","2962",water_well,,3.8199361,11.5477393
"2292691585","2962",water_well,,3.8200974,11.5476895
"2292691586","2962",water_well,,3.8205604,11.5422349
"2292691590","2962",water_well,,3.8208293,11.5540990
"2292691593","2962",water_well,,3.8209738,11.5472034
"2292691594","2962",water_well,,3.8210992,11.5504512
"2292691595","2962",water_well,,3.8215091,11.5304352
"2292691596","2962",water_well,,3.8215348,11.5515019
"2292691600","2962",water_well,,3.8216818,11.5532712
"2292691603","2962",water_well,,3.8217069,11.5462029
"2292691606","2962",water_well,,3.8217709,11.5533606
"2292691609","2962",water_well,,3.8218290,11.5527717
"2292691611","2962",water_well,,3.8218442,11.5328475
"2292691612","2962",water_well,,3.8221664,11.5398037
"2292691613","2962",water_well,,3.8222181,11.5527557
"2292691616","2962",water_well,,3.8222833,11.5182520
"2292691619","2962",water_well,,3.8224477,11.5496805
"2292691622","2962",water_well,,3.8224589,11.5329244
"2292691625","2962",water_well,,3.8224635,11.5477251
"2292691628","2962",water_well,,3.8224764,11.5476377
"2292691629","2962",water_well,,3.8228258,11.5512678
"2292691630","2962",water_well,,3.8231961,11.5419372
"2292691631","2962",water_well,,3.8234758,11.5165916
"2292691632","2962",water_well,,3.8234873,11.5311134
"2292691635","2962",water_well,,3.8236185,11.5315467
"2292691638","2962",water_well,,3.8238369,11.5414754
"2292691641","2962",water_well,,3.8241345,11.5531463
"2292691644","2962",water_well,,3.8249258,11.5272176
"2292691647","2962",water_well,,3.8253306,11.5546762
"2292691648","2962",water_well,,3.8263338,11.5187938
"2292691649","2962",water_well,,3.8265108,11.5140637
"2292691650","2962",water_well,,3.8276705,11.5318824
"2292691651","2962",water_well,,3.8281475,11.5550663
"2292691654","2962",water_well,,3.8289989,11.5314438
"2292691657","2962",water_well,,3.8291173,11.5340427
"2292691660","2962",water_well,,3.8292784,11.5125758
"2292691663","2962",water_well,,3.8295179,11.5321062
"2292691666","2962",water_well,,3.8295800,11.5086266
"2292691669","2962",water_well,,3.8302754,11.5316079
"2292691671","2962",water_well,,3.8320848,11.5128993
"2292691675","2962",water_well,,3.8323097,11.5097068
"2292691678","2962",water_well,,3.8334788,11.5242921
"2292691681","2962",water_well,,3.8335064,11.5573537
"2292691684","2962",water_well,,3.8337589,11.5574206
"2292691685","2962",water_well,,3.8337802,11.5604924
"2292691686","2962",water_well,,3.8338870,11.5645167
"2292691687","2962",water_well,,3.8339690,11.4954776
"2292691688","2962",water_well,,3.8339705,11.5637513
"2292691691","2962",water_well,,3.8341042,11.5339045
"2292691696","2962",water_well,,3.8341294,11.5609673
"2292691699","2962",water_well,,3.8349703,11.5578803
"2292691701","2962",water_well,,3.8351433,11.5578872
"2292691704","2962",water_well,,3.8357996,11.5615891
"2292691705","2962",water_well,,3.8358630,11.5608145
"2292691706","2962",water_well,,3.8382259,11.5635466
"2292691707","2962",water_well,,3.8393549,11.5395949
"2292691709","2962",water_well,,3.8436688,11.5588358
"2292691712","2962",water_well,,3.8450802,11.5097238
"2292691715","2962",water_well,,3.8466532,11.5670776
"2292691719","2962",water_well,,3.8469847,11.5246233
"2292691722","2962",water_well,,3.8479135,11.5631159
"2292691723","2962",water_well,,3.8482644,11.5326229
"2292691725","2962",water_well,,3.8495462,11.5419812
"2292691729","2962",water_well,,3.8568618,11.5658939
"2292691732","2962",water_well,,3.8569650,11.5642723
"2292691734","2962",water_well,,3.8569812,11.5613718
"2292691737","2962",water_well,,3.8573924,11.5624399
"2292691739","2962",water_well,,3.8575895,11.4723933
"2292691740","2962",water_well,,3.8579063,11.4769205
"2292691741","2962",water_well,,3.8581030,11.5624613
"2292691742","2962",water_well,,3.8581924,11.5640921
"2292691744","2962",water_well,,3.8586481,11.5560429
"2292691747","2962",water_well,,3.8587916,11.5631386
"2292691749","2962",water_well,,3.8588566,11.4792817
"2292691752","2962",water_well,,3.8590878,11.4802943
"2292691756","2962",water_well,,3.8601460,11.4805169
"2292691758","2962",water_well,,3.8604226,11.4731420
"2292691759","2962",water_well,,3.8604509,11.4734974
"2292691760","2962",water_well,,3.8616677,11.5636692
"2292691761","2962",water_well,,3.8626872,11.5661031
"2292691764","2962",water_well,,3.8632635,11.4745343
"2292691767","2962",water_well,,3.8648904,11.5422685
"2292691771","2962",water_well,,3.8659943,11.4448792
"2292691775","2962",water_well,,3.8674585,11.4796421
"2292691776","2962",water_well,,3.8679034,11.4467153
"2292691777","2962",water_well,,3.8679383,11.4808864
"2292691778","2962",water_well,,3.8684859,11.4559407
"2292691780","2962",water_well,,3.8688065,11.5681404
"2292691784","2962",water_well,,3.8691984,11.5498534
"2292691790","2962",water_well,,3.8692651,11.4780524
"2292691792","2962",water_well,,3.8702384,11.4864081
"2292691793","2962",water_well,,3.8702386,11.4864129
"2292691794","2962",water_well,,3.8702392,11.4864281
"2292691795","2962",water_well,,3.8703079,11.4809306
"2292691797","2962",water_well,,3.8747056,11.4584132
"2292691800","2962",water_well,,3.8749242,11.4543512
"2292691803","2962",water_well,,3.8750014,11.5594630
"2292691807","2962",water_well,,3.8751450,11.4636519
"2292691810","2962",water_well,,3.8751568,11.5543256
"2292691811","2962",water_well,,3.8754587,11.5262217
"2292691812","2962",water_well,,3.8760088,11.4649615
"2292691814","2962",water_well,,3.8761304,11.4535433
"2292691817","2962",water_well,,3.8762157,11.4573138
"2292691820","2962",water_well,,3.8763928,11.4594975
"2292691823","2962",water_well,,3.8764415,11.4784366
"2292691824","2962",water_well,,3.8766355,11.5563917
"2292691826","2962",water_well,,3.8767504,11.4308648
"2292691829","2962",water_well,,3.8768581,11.4634857
"2292691830","2962",water_well,,3.8771406,11.4339617
"2292691832","2962",water_well,,3.8771619,11.4639093
"2292691834","2962",water_well,,3.8771676,11.4772058
"2292691837","2962",water_well,,3.8775442,11.4633500
"2292691841","2962",water_well,,3.8779929,11.4508232
"2292691844","2962",water_well,,3.8781236,11.5617447
"2292691846","2962",water_well,,3.8781515,11.5633282
"2292691847","2962",water_well,,3.8786344,11.4698512
"2292691848","2962",water_well,,3.8788248,11.5347658
"2292691850","2962",water_well,,3.8792533,11.4637808
"2292691854","2962",water_well,,3.8793657,11.4649953
"2292691857","2962",water_well,,3.8796648,11.4652048
"2292691860","2962",water_well,,3.8801446,11.4605859
"2292691863","2962",water_well,,3.8805421,11.4722691
"2292691864","2962",water_well,,3.8806639,11.4571979
"2292691865","2962",water_well,,3.8807989,11.4631579
"2292691866","2962",water_well,,3.8812452,11.4573025
"2292691867","2962",water_well,,3.8815393,11.4526958
"2292691870","2962",water_well,,3.8815916,11.4523328
"2292691871","2962",water_well,,3.8816749,11.4632939
"2292691873","2962",water_well,,3.8821849,11.4609163
"2292691876","2962",water_well,,3.8822221,11.5689733
"2292691879","2962",water_well,,3.8822742,11.4641173
"2292691882","2962",water_well,,3.8825356,11.4542340
"2292691884","2962",water_well,,3.8828606,11.5619545
"2292691885","2962",water_well,,3.8829514,11.5628348
"2292691886","2962",water_well,,3.8830566,11.5625741
"2292691887","2962",water_well,,3.8834532,11.5675667
"2292691888","2962",water_well,,3.8834902,11.5688595
"2292691892","2962",water_well,,3.8835982,11.5698102
"2292691895","2962",water_well,,3.8836375,11.5657994
"2292691898","2962",water_well,,3.8837315,11.5626213
"2292691901","2962",water_well,,3.8837865,11.5676588
"2292691903","2962",water_well,,3.8838031,11.5700224
"2292691904","2962",water_well,,3.8838232,11.5439225
"2292691905","2962",water_well,,3.8838241,11.5703005
"2292691906","2962",water_well,,3.8839553,11.5669693
"2292691908","2962",water_well,,3.8839645,11.5590830
"2292691912","2962",water_well,,3.8839895,11.5689462
"2292691915","2962",water_well,,3.8840093,11.5688057
"2292691917","2962",water_well,,3.8840329,11.5687900
"2292691919","2962",water_well,,3.8840808,11.5440870
"2292691920","2962",water_well,,3.8841024,11.5701741
"2292691922","2962",water_well,,3.8842084,11.5587787
"2292691924","2962",water_well,,3.8842553,11.5450713
"2292691925","2962",water_well,,3.8842839,11.5680820
"2292691926","2962",water_well,,3.8842905,11.5679694
"2292691929","2962",water_well,,3.8842921,11.5680434
"2292691932","2962",water_well,,3.8843555,11.5686872
"2292691935","2962",water_well,,3.8843829,11.5589979
"2292691938","2962",water_well,,3.8845628,11.4588230
"2292691941","2962",water_well,,3.8846461,11.5702073
"2292691942","2962",water_well,,3.8846750,11.5656523
"2292691943","2962",water_well,,3.8847513,11.5594580
"2292691944","2962",water_well,,3.8848112,11.5479103
"2292691949","2962",water_well,,3.8852209,11.5689582
"2292691953","2962",water_well,,3.8853312,11.5682193
"2292691956","2962",water_well,,3.8853611,11.5680634
"2292691959","2962",water_well,,3.8857849,11.5675738
"2292691960","2962",water_well,,3.8859044,11.5591555
"2292691961","2962",water_well,,3.8859587,11.4617224
"2292691962","2962",water_well,,3.8859702,11.5665359
"2292691963","2962",water_well,,3.8860863,11.5592528
"2292691966","2962",water_well,,3.8861595,11.5662650
"2292691967","2962",water_well,,3.8861605,11.5677704
"2292691968","2962",water_well,,3.8866393,11.5166847
"2292691970","2962",water_well,,3.8868481,11.4932404
"2292691973","2962",water_well,,3.8870304,11.4954477
"2292691975","2962",water_well,,3.8871321,11.5651599
"2292691978","2962",water_well,,3.8881620,11.5694005
"2292691981","2962",water_well,,3.8882350,11.5676324
"2292691983","2962",water_well,,3.8888493,11.5681388
"2292691984","2962",water_well,,3.8890124,11.5659784
"2292691985","2962",water_well,,3.8895627,11.5693479
"2292691988","2962",water_well,,3.8900212,11.5654644
"2292691995","2962",water_well,,3.8903175,11.5669949
"2292691998","2962",water_well,,3.8906663,11.5676565
"2292692000","2962",water_well,,3.8907483,11.5685487
"2292692001","2962",water_well,,3.8910405,11.5675757
"2292692002","2962",water_well,,3.8910504,11.5681214
"2292692003","2962",water_well,,3.8913510,11.5633951
"2292692004","2962",water_well,,3.8913733,11.5684787
"2292692006","2962",water_well,,3.8914005,11.5626858
"2292692012","2962",water_well,,3.8915455,11.5634723
"2292692014","2962",water_well,,3.8918497,11.5630281
"2292692017","2962",water_well,,3.8918723,11.5662773
"2292692020","2962",water_well,,3.8919079,11.5628430
"2292692021","2962",water_well,,3.8919539,11.5630941
"2292692022","2962",water_well,,3.8926569,11.5634509
"2292692023","2962",water_well,,3.8926732,11.5683207
"2292692024","2962",water_well,,3.8927134,11.5639819
"2292692025","2962",water_well,,3.8927435,11.5683300
"2292692028","2962",water_well,,3.8927695,11.5657030
"2292692031","2962",water_well,,3.8929149,11.5657650
"2292692033","2962",water_well,,3.8932249,11.5640448
"2292692036","2962",water_well,,3.8932899,11.5649874
"2292692039","2962",water_well,,3.8934792,11.5625942
"2292692041","2962",water_well,,3.8935239,11.5647486
"2292692042","2962",water_well,,3.8935441,11.5673114
"2292692043","2962",water_well,,3.8959675,11.5688664
"2292692044","2962",water_well,,3.9019305,11.5320820
"2292692050","2962",water_well,,3.9063844,11.5108255
"2292692052","2962",water_well,,3.9067648,11.5544260
"2292692053","2962",water_well,,3.9070683,11.5542794
"2292692055","2962",water_well,,3.9070783,11.5526067
"2292692059","2962",water_well,,3.9084171,11.5227844
"2292692063","2962",water_well,,3.9085353,11.5240005
"2292692065","2962",water_well,,3.9085954,11.5614634
"2292692067","2962",water_well,,3.9092154,11.5570169
"2292692069","2962",water_well,,3.9102115,11.5372975
"2292692074","2962",water_well,,3.9109624,11.5260232
"2292692079","2962",water_well,,3.9112275,11.5229808
"2292692083","2962",water_well,,3.9114195,11.5222683
"2292692086","2962",water_well,,3.9116835,11.5553542
"2292692087","2962",water_well,,3.9125357,11.5487426
"2292692088","2962",water_well,,3.9126814,11.5419937
"2292692089","2962",water_well,,3.9128610,11.5420846
"2292692091","2962",water_well,,3.9136641,11.5471209
"2292692094","2962",water_well,,3.9137881,11.5523582
"2292692097","2962",water_well,,3.9138743,11.5240783
"2292692100","2962",water_well,,3.9140593,11.5371566
"2292692103","2962",water_well,,3.9142631,11.5396285
"2292692105","2962",water_well,,3.9160564,11.5422259
"2292692106","2962",water_well,,3.9160695,11.5329864
"2292692107","2962",water_well,,3.9160701,11.5422002
"2292692108","2962",water_well,,3.9162594,11.5640142
"2292692110","2962",water_well,,3.9168403,11.5464911
"2292692113","2962",water_well,,3.9172136,11.5383463
"2292692116","2962",water_well,,3.9173913,11.5378050
"2292692119","2962",water_well,,3.9174885,11.5516377
"2292692122","2962",water_well,,3.9175437,11.5388769
"2292692124","2962",water_well,,3.9175452,11.5421003
"2292692125","2962",water_well,,3.9177640,11.5560738
"2292692126","2962",water_well,,3.9178369,11.5392834
